,population_density,median_household_income,Male,Female,White,Black Or African American,American Indian Or Alaskan Native,Asian,Native Hawaiian & Other Pacific Islander,Other Race,"< $25,000","$25,000-$44,999","$45,000-$59,999","$60,000-$99,999","$100,000-$149,999","$150,000-$199,999","$200,000+",Less Than High School Diploma,High School Graduate,Associate's Degree,Master's Degree,Professional School Degree,Doctorate Degree,Enrolled In Public School,Enrolled In Private School,Not Enrolled In School,April,August,December,February,January,July,June,March,May,November,October,September,day1,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day2,day20,day21,day22,day23,day24,day25,day26,day27,day28,day29,day3,day30,day31,day4,day5,day6,day7,day8,day9,year,population
81,28484,44165,38726,6456,18899,7272,439,887,137,678,5854,7858,2926,2963,1966,185,191,4944,9395,676,4887,149,231,3304,512,1756,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,45182
82,77744,54649,30073,13778,24298,23019,305,2458,30,2673,3988,5113,2147,6756,5018,487,49,25935,24186,3729,5509,961,69,5693,267,652,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,43851
83,67696,41804,43091,6258,37263,22985,7,1347,175,647,7317,4828,4265,29,5548,115,740,15282,26523,1114,4684,615,275,3729,439,1109,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,49349
84,44596,41688,26963,13951,43135,30784,455,2008,10,102,4985,6400,1586,6383,964,556,794,20857,18767,3036,3609,406,236,3332,248,601,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,40914
85,45505,65413,14319,10262,55049,10284,64,404,8,3180,8061,7681,2272,3637,2394,310,155,7779,12360,193,6843,156,102,2547,233,3539,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,24581
86,28121,47009,50344,14373,67040,35774,199,237,110,2437,4773,6592,2466,4882,1212,161,684,12973,25122,1953,765,199,236,4614,704,968,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,64717
87,59842,60457,46572,15570,32319,27883,311,428,5,3468,3803,4724,4481,3173,5508,574,667,4613,28577,3642,5138,791,227,3809,201,1435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,62142
88,60562,35588,28601,10500,56421,29189,589,1569,108,66,4420,8185,2751,6073,4962,770,823,23068,32176,4329,162,844,465,3866,521,732,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,39101
89,49130,55967,53148,13607,67853,19534,81,356,13,1917,4043,3040,1929,4798,445,778,489,5015,20024,729,8110,478,163,3628,492,1116,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,66755
90,53049,55208,14797,10375,20814,13483,225,294,186,5003,3850,7907,1558,4541,4570,722,746,10612,24309,1002,7075,990,275,5250,471,3653,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,25172
91,36290,51420,47432,7184,58436,31125,46,2232,5,90,6436,2769,2666,824,5536,259,73,9475,17197,2466,7622,759,162,5522,285,2754,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,54616
92,55544,60526,55078,11123,65426,23447,515,1919,172,2136,7972,2320,2648,8330,4726,515,498,24938,28075,1609,7305,155,208,1635,700,770,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,66201
93,70303,65017,50000,13749,29919,19485,688,437,44,3627,4445,7256,1331,2199,3385,328,787,21545,32116,2324,4707,454,207,4205,158,2623,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,63749
94,62776,42028,28668,17358,31632,12422,637,1131,45,2928,5034,5374,1764,4373,2859,655,298,9179,15095,4238,5412,941,129,5495,286,3471,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,46026
95,82489,65175,31710,13298,21834,9249,85,1306,184,1264,6953,7195,3655,3746,4393,643,795,20492,32196,4232,4559,971,363,2235,229,2600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,45008
96,88671,64808,56983,14998,31159,29519,690,718,89,1493,6744,5194,1973,942,1091,641,166,19814,22420,3759,1037,322,330,4878,598,3045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,71981
97,47317,61430,16326,17542,61467,24046,467,1531,44,2828,7508,3780,3457,4986,1801,698,828,9906,19603,3953,7791,490,97,4988,671,3175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,33868
98,20081,57237,15279,6415,60296,35230,44,1449,99,4006,5246,2582,4382,742,815,617,891,22677,10169,424,3754,703,294,4764,410,3191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,21694
99,86943,62606,41866,10995,31443,26808,80,1193,37,3400,4614,4342,2712,1919,1514,538,464,13769,28961,2629,2818,159,498,2638,799,1602,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,52861
100,30207,52885,48709,18220,61795,32587,446,1114,16,3894,6319,5586,2412,5975,3222,305,981,13752,26262,4400,21,486,185,3960,547,664,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,66929
101,21320,58362,56631,9972,38570,19589,365,1463,8,723,5664,4123,4142,7351,4720,632,301,23872,24680,42,3985,371,347,5352,352,3365,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,66603
102,77727,51703,15886,10481,36688,31916,730,300,70,4237,3786,6655,4007,2278,2481,168,338,14446,27853,3268,4816,761,473,4134,654,3182,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,26367
103,18582,68380,55435,8489,27716,30801,73,315,153,2916,6844,6399,1613,6639,1107,480,518,12760,18836,4252,3484,974,481,2367,171,2568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,63924
104,80106,43856,26786,17698,64654,7382,74,230,176,1778,8739,2347,3723,4779,3990,393,632,12552,14532,4205,5540,94,447,2323,472,2222,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,44484
105,11174,67255,53978,16451,53327,7426,245,755,36,904,4779,2285,2221,7392,5015,715,71,12187,12741,2032,960,523,255,2413,560,2213,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,70429
106,75560,46184,54074,14483,37386,32024,155,2349,109,1358,4336,6162,1622,2187,662,729,704,11631,20466,4332,1867,324,364,4146,729,2720,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,68557
107,31590,39317,22246,9174,23245,26934,360,1447,109,3687,6786,3636,1708,3972,3886,775,828,6950,10311,3393,6389,119,181,4631,516,2664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,31420
108,34663,41504,20415,11093,25491,10047,190,1955,62,379,8760,3575,4447,2738,4838,771,714,26807,12115,2188,8408,931,94,4659,243,2709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,31508
109,85345,69326,23420,12057,68281,16765,5,2298,28,3795,3891,7968,2045,52,4627,669,768,9654,23553,4439,8162,541,405,2930,591,1590,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,35477
110,28010,40469,38957,7841,37527,13791,602,465,172,3340,3854,6972,1660,7749,2510,272,806,24711,20943,4582,8752,856,400,1711,366,2904,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,46798
111,21911,52401,55469,17991,66538,12540,99,1728,40,5353,8815,3062,4031,3231,1415,526,476,23959,31954,1596,7828,795,71,2958,251,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,73460
112,10666,42801,29671,16445,52906,25586,625,550,45,2330,8638,6471,2623,6126,4955,128,739,22860,32207,1578,3095,829,201,1908,239,3176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,46116
113,30109,59752,37171,12769,19889,15240,83,1864,65,1895,5732,8238,4576,8485,2917,264,204,14334,8669,1341,994,743,447,2724,222,1983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,49940
114,53288,49357,41719,12944,26480,8668,707,155,46,1558,5321,6315,4241,2932,3513,791,774,21522,17316,1967,3700,256,436,4487,608,3279,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,54663
115,12030,46831,30230,17983,30964,13143,20,1327,10,266,3546,8372,4461,4579,2850,409,252,12429,31358,3603,8895,699,383,1489,681,3734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,48213
116,26147,64988,27505,8047,64595,24010,57,303,1,272,7075,6228,3164,7471,89,637,299,10939,13495,516,7952,781,219,2234,511,1738,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,35552
117,67661,37828,19038,12516,31665,23635,280,291,17,2794,5244,4070,3643,8274,1781,462,870,3769,26215,3320,1372,122,237,2272,327,3653,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,31554
118,29796,68529,23591,8044,37081,16261,518,957,35,4155,7792,5852,2754,1894,2589,426,59,19685,18374,4478,1030,621,363,2424,686,1684,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,31635
119,53914,68511,54635,17389,37099,20461,79,806,56,32,8289,5994,1819,6194,2691,445,313,26260,24658,31,7743,363,401,1580,275,1100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,72024
120,23653,46926,15436,7818,27579,13178,68,1726,39,2360,8769,5997,1290,8165,31,616,847,26773,31469,706,117,649,336,2652,397,2827,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,23254
121,39612,45328,54497,11350,58788,31744,602,2232,129,5355,4632,7089,1924,3653,3246,162,187,26399,19489,714,3692,304,287,3834,773,1083,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,65847
122,44101,36311,27115,12518,53725,25644,606,327,62,139,4620,7552,2376,500,356,718,119,21499,22637,283,3627,421,180,3989,440,3029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,39633
123,11062,44607,22089,10891,45573,8865,668,1518,1,286,4790,3880,3777,5541,4749,619,169,9191,17133,4930,7597,944,460,1604,705,2650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,32980
124,11166,41652,55118,6528,56583,7727,405,483,81,3294,6884,4190,3909,5446,1809,303,631,19965,18569,3150,2301,908,291,2569,193,2467,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,61646
125,38510,41551,55646,7901,53724,33857,193,776,137,44,7626,2520,2328,5757,2880,568,544,6122,21080,1508,1180,869,446,5372,151,3181,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,63547
126,64626,58824,30024,6445,67258,26428,641,789,36,206,4612,3359,4425,5481,5434,498,702,20737,16691,4536,6719,387,392,2842,717,3401,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,36469
127,80369,36292,57164,8542,19627,10921,363,912,4,1353,3613,4342,3288,8462,4649,233,318,10759,19020,4060,1599,755,229,3345,584,3323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,65706
128,81857,61462,42050,6036,52636,25218,65,970,9,98,4259,3407,1321,5467,4731,668,984,18938,23371,3597,5743,316,114,4338,693,2754,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,48086
129,48895,50654,29996,13571,46890,26941,37,1014,45,163,6542,6525,2034,1203,4954,409,513,10368,18506,1002,1456,230,170,4172,796,2351,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,43567
130,66794,65268,23238,10470,20423,26160,81,2234,142,224,8888,3721,1733,5010,933,604,926,17667,19805,4542,6792,513,309,3070,474,1106,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,33708
131,84588,56144,58382,18181,56683,35868,35,2035,111,915,7358,6609,2376,1497,3292,606,518,6393,17759,2825,730,507,416,4934,814,1431,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,76563
132,75116,61286,39928,13637,65947,21977,75,1021,116,683,5941,8110,2413,2925,2653,605,769,21949,14444,3316,6693,276,486,2846,221,651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,53565
133,35452,69066,37397,9432,47544,14935,9,625,28,1225,9119,3193,1684,5611,4443,212,720,15596,16591,4598,6138,715,398,4845,509,2171,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,46829
134,89700,51673,56401,13227,66894,24138,496,230,162,1106,8720,4543,1945,1111,3598,497,487,21365,15218,944,3388,393,244,2309,516,2835,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,69628
135,82702,57521,41892,17323,42923,21298,675,2490,192,1652,6653,5209,2770,6197,4138,410,474,13325,12509,4511,4103,386,136,3250,617,3367,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,59215
136,29648,47995,32170,15630,42236,12470,594,1098,43,260,7476,6982,3229,7736,4301,226,235,12759,9242,1669,9112,783,343,2340,352,1236,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,47800
137,86077,49179,18386,12775,47708,27520,544,1300,14,1031,4771,7449,2710,7562,2332,529,65,17307,27986,2857,7937,808,165,4988,777,1177,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,31161
138,27961,46315,48087,12518,18887,21434,617,2026,6,1867,8626,5857,3640,6343,3270,647,95,8538,15111,2613,6838,176,328,3734,465,682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,60605
139,72671,38776,46326,12328,22433,15124,241,280,8,1759,4208,2987,1797,7595,3547,680,511,16370,17076,2289,5672,477,273,2264,695,2938,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,58654
140,60363,59131,38966,9186,47174,7906,333,264,34,2148,3560,5166,2337,7624,1138,111,443,3956,22643,4230,8930,84,218,2687,672,678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,48152
141,35301,48714,17462,17858,23666,10772,112,1949,147,5175,7848,2351,1547,6686,4120,283,885,25310,27902,448,1937,685,122,4466,751,2204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,35320
142,57675,67491,57004,14156,65722,26348,69,1475,76,3335,3809,3433,3687,7134,3525,153,783,24763,9662,119,6224,688,347,4201,295,3349,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,71160
143,78375,59562,23993,8049,19235,36273,371,2335,26,1886,5633,4841,3466,5264,2817,225,583,25910,27632,4408,5591,443,283,3521,816,2518,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,32042
144,83292,53339,34750,10355,56604,31097,338,514,55,2249,4517,7103,1454,2038,3827,264,900,25839,18226,902,8715,644,122,5554,693,664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,45105
145,59378,35379,17097,9225,27113,31204,269,2028,158,2221,8827,7172,4066,625,3261,119,157,20859,23233,1593,4130,147,64,4715,467,2790,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,26322
146,70019,67523,47303,10982,26209,28029,30,1773,25,1319,8510,5844,2668,4233,5222,779,623,23549,9159,1792,1068,171,287,3809,407,3434,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,58285
147,37359,48658,33725,10411,38440,32042,715,1067,29,1248,4057,3510,3522,6342,4433,318,119,7707,23486,3626,77,397,292,5245,516,3146,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,44136
148,63398,53880,45378,11888,51250,28803,227,534,167,3950,7637,3665,2937,4154,1988,589,225,13953,31853,164,6977,105,195,1978,301,1200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,57266
149,24514,42685,51466,6483,55526,26970,368,1092,188,1356,5673,6913,4391,5678,1503,528,278,23117,27886,1247,4880,625,308,2709,187,3266,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,57949
150,41555,35394,55270,16031,48763,15714,587,661,10,3813,4375,3784,4126,6723,4734,738,238,19526,26630,3183,5898,1018,371,3090,380,3732,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,71301
151,66226,37337,29496,16236,24904,33725,484,2088,125,4661,8624,3499,3970,1834,617,246,900,15658,14790,15,514,231,71,2425,417,3350,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,45732
152,17717,66780,30485,9422,20824,20120,57,619,48,3860,8374,5244,2418,966,4600,776,994,18601,26432,1941,504,500,92,3550,362,3623,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,39907
153,10777,45471,29758,16709,24251,28713,161,657,41,1136,4950,7614,2057,6846,1389,788,725,14326,21203,3941,1131,582,114,4065,440,3244,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,46467
154,21585,43801,40928,13505,40969,7498,240,771,113,4334,3849,5847,1464,3142,3002,692,456,10391,13909,1883,3418,150,256,1418,792,758,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,54433
155,85004,38881,56363,14433,62054,29917,15,2180,4,3090,7728,3193,4205,1012,2220,293,753,24484,17025,881,1237,924,266,4986,664,705,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,70796
156,22184,58955,37558,8162,25692,19032,27,265,59,4660,4744,2478,2283,364,1033,739,876,4509,17477,4513,4183,494,160,2354,367,3206,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,45720
157,25734,65147,49829,10820,53718,18318,304,490,37,677,6531,5471,1887,7247,1529,141,715,12830,14659,3668,8296,906,267,4997,507,2557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,60649
158,67168,55006,16865,16010,36349,23523,70,2075,188,823,4966,2529,2460,748,1898,297,404,13234,19345,927,5496,242,256,3792,485,920,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,32875
159,41734,65620,40468,8289,59151,29983,463,1560,115,940,4975,5151,3601,7629,4135,634,58,11473,21780,772,9073,267,326,1662,244,680,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,48757
160,44129,35669,17837,13673,39103,13176,349,2189,8,1031,4269,6067,3358,4649,3301,332,57,16963,23373,1085,3821,582,379,4846,797,2773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,31510
161,76128,60947,38394,11579,64412,25141,575,2423,161,3139,5146,5028,3992,2893,2127,510,593,5822,31390,3295,7049,816,423,5049,493,1760,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,49973
162,12647,50602,48152,18126,18584,18097,424,2277,73,1123,5428,4536,1944,4432,1097,566,77,6713,18152,510,1508,300,300,2699,391,3494,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,66278
163,52228,56932,42066,12505,44432,15612,178,1245,16,4118,6001,8545,2923,3754,3380,519,563,25966,20964,2014,7360,963,343,4883,737,1550,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,54571
